City,Name,Popular Mentions,Score,Reviewers#,Excellent,Very good,Average,Poor,Terrible,Excellent_ratio,VG_ratio,Average_ratio,Poor_ratio,Terrible_ratio,Url,Tripadvisor rank
Cairo,Seba Tours Egypt,"['professional company', 'felt safe', 'mr omar', 'vip treatment', 'gorgeous photos', 'important landmarks', 'last minute trip', 'his team', 'travel consultant', 'day tour', 'mortuary temple', 'currency exchange', 'recommended tour', 'civilization museum', 'beautiful trip', 'home country', 'visited giza', 'sand boarding', 'bucket list', 'giza pyramids', 'answered all our questions', 'queen hatshepsut', 'highly recommend this company', 'knowledgeable guides', 'historic sites', 'great company', 'white desert', 'nile river', 'cairo airport', 'amazing tour']",5.0,104,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d24097243-Reviews-Seba_Tours_Egypt-Cairo_Cairo_Governorate.html,33
Cairo,The Egypt Tour Specialists,"['immersive experience', 'internal flights', 'scuba diving', 'incredible history', 'historical sights', 'his knowledge', 'detailed itinerary', 'spent days', 'hot air balloon', 'abu simbel', 'day trip', 'memorable trip', 'excellent company', 'airport pick', 'felt safe at all times', 'once in a lifetime', 'travel experience', 'nile cruise', 'luxor temple', 'national museum', 'bucket list', 'the entire trip', 'great pyramid', 'sem', 'rasha', 'ets', 'dahab', 'egypt', 'culture', 'guide']",5.0,165,165.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d22985809-Reviews-The_Egypt_Tour_Specialists-Cairo_Cairo_Governorate.html,40
Cairo,Nile Dream Tours,"['excellent trip', 'egypt trip', 'giza pyramids', 'egyptian museum', 'day tour', 'company', 'driver', 'airport']",5.0,150,149.0,1.0,0.0,0.0,0.0,0.9933333333333332,0.0066666666666666,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d23267707-Reviews-Nile_Dream_Tours-Cairo_Cairo_Governorate.html,44
Cairo,Cleopatra Egypt Tours,"['egypt tours', 'day tour', 'nile cruise', 'private tour', 'tourist guide', 'abu simbel', 'enjoyable trip', 'bucket list', 'made us feel', 'amazing tour', 'white desert', 'national museum', 'kom ombo', 'the entire trip', 'camel ride', 'cairo airport', 'great guide', 'special thanks', 'dream come true', 'felt safe', 'luxor temple', 'his team', 'massimo', 'mr', 'cet', 'itinerary', 'driver', 'company', 'memo', 'alexandria']",5.0,467,457.0,8.0,2.0,0.0,0.0,0.9785867237687366,0.0171306209850107,0.0042826552462526,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d2108429-Reviews-Cleopatra_Egypt_Tours-Cairo_Cairo_Governorate.html,51
Cairo,Cleopatra Egypt Tours,"['egypt tours', 'day tour', 'nile cruise', 'private tour', 'tourist guide', 'abu simbel', 'enjoyable trip', 'bucket list', 'made us feel', 'amazing tour', 'white desert', 'national museum', 'kom ombo', 'the entire trip', 'camel ride', 'cairo airport', 'great guide', 'special thanks', 'dream come true', 'felt safe', 'luxor temple', 'his team', 'massimo', 'mr', 'cet', 'itinerary', 'driver', 'company', 'memo', 'alexandria']",5.0,467,457.0,8.0,2.0,0.0,0.0,0.9785867237687366,0.0171306209850107,0.0042826552462526,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d2108429-Reviews-Cleopatra_Egypt_Tours-Cairo_Cairo_Governorate.html,51
Cairo,My Great Egypt Tours,"['egypt tours', 'great tour', 'entertaining stories', 'explore luxor', 'trustworthy guide', 'local lunch', 'civilization museum', 'spent three days', 'day tour', 'made us feel', 'his team', 'essential oils', 'giza pyramids', 'tourist sites', 'felt safe', 'great knowledge', 'take pictures', 'camel ride', 'hamdy', 'company', 'saqquara', 'alexandria', 'airport', 'culture', 'itinerary', 'safety', 'hassle', 'papyrus', 'flexibility', 'humour']",5.0,135,132.0,3.0,0.0,0.0,0.0,0.9777777777777776,0.0222222222222222,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d6964370-Reviews-My_Great_Egypt_Tours-Cairo_Cairo_Governorate.html,60
Cairo,"Amazing Cairo local guide - licensed Egyptologist specializing in tours, excursions and sightseeing around Cairo and surrounding areas","['egyptian history', 'great pictures', 'sweetest person', 'perfect introduction', 'ancient egypt', 'important places', 'wealth of information', 'ancient times', 'private car', 'nice person', 'falafel', 'traveling alone', 'extensive knowledge', 'rich history', 'deep knowledge', 'day tour', 'national museum', 'pyramid tour', 'visiting egypt', 'felt safe', 'take photos', 'made us feel', 'camel ride', 'hotmail', 'society', 'minivan', 'egyptology', 'papyrus', 'saqqara', 'sites']",5.0,134,131.0,3.0,0.0,0.0,0.0,0.9776119402985076,0.0223880597014925,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d18999846-Reviews-Amazing_Cairo_local_guide_licensed_Egyptologist_specializing_in_tours_excursions.html,61
Cairo,Marwa Hafez Tours,"['egyptian museum', 'visit cairo', 'marko', 'saqqara', 'knowledge', 'sites', 'egyptologist', 'pyramids', 'luxor']",5.0,137,134.0,3.0,0.0,0.0,0.0,0.978102189781022,0.0218978102189781,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d17741777-Reviews-Marwa_Hafez_Tours-Cairo_Cairo_Governorate.html,71
Cairo,Egypt Key Tours,"['his team', 'day trip', 'abu simbel', 'spent days', 'private tour', 'nile cruise', 'egyptian museum of antiquities', 'siwa oasis', 'bucket list trip', 'visa process', 'wonderful days', 'visiting egypt', 'worry free', 'last minute changes', 'every step of the way', 'cairo airport', 'his knowledge', 'custom tour', 'these guys', 'the entire trip', 'taking care', 'highly recommend this company', 'excellent tour', 'great trip', 'private car', 'falafel', 'kom ombo', 'went smoothly', 'answered all our questions', 'ancient egypt']",5.0,222,219.0,3.0,0.0,0.0,0.0,0.9864864864864864,0.0135135135135135,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d13113376-Reviews-Egypt_Key_Tours-Cairo_Cairo_Governorate.html,76
Cairo,"Private Guide Ebram, Cairo, Giza, Alexandria, Luxor, Aswan, Sinai,The oasis,エジプトツヤ、ペラミッド、ギザのピラミッド","['amazing skills', 'rich history and culture', 'wealth of knowledge', 'wonderful person', 'modern egypt', 'great sense of humor', 'interesting information', 'major sites', 'egypt trip', 'bucket list', 'wonderful trip', 'day trip', 'egyptian museum', 'alexandria', 'luxor', 'stories', 'depth', 'itinerary', 'whatsapp', 'airport', 'insight', 'mustafa', 'egyptologist', 'nile']",5.0,75,73.0,2.0,0.0,0.0,0.0,0.9733333333333334,0.0266666666666666,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d23503554-Reviews-Private_Guide_Ebram_Cairo_Giza_Alexandria_Luxor_Aswan_Sinai_The_oasis-Cairo_Cair.html,78
Cairo,Egypt Tours Club,"['egypt tours', 'day tour', 'skillful driver', 'looked after', 'modern times', 'national museum', 'historical information', 'an awesome experience', 'abu simbel', 'private tour', 'nile cruise', 'felt very safe', 'cairo airport', 'giza plateau', 'step pyramid', 'his knowledge', 'islamic cairo', 'camel', 'alexandria', 'race', 'kings', 'valley', 'sites', 'hussein', 'immigration', 'catacombs', 'depth', 'saqqara', 'sellers', 'papyrus']",5.0,355,338.0,17.0,0.0,0.0,0.0,0.952112676056338,0.0478873239436619,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d3547596-Reviews-Egypt_Tours_Club-Cairo_Cairo_Governorate.html,82
Cairo,Egypt Tours Club,"['egypt tours', 'day tour', 'skillful driver', 'looked after', 'modern times', 'national museum', 'historical information', 'an awesome experience', 'abu simbel', 'private tour', 'nile cruise', 'felt very safe', 'cairo airport', 'giza plateau', 'step pyramid', 'his knowledge', 'islamic cairo', 'camel', 'alexandria', 'race', 'kings', 'valley', 'sites', 'hussein', 'immigration', 'catacombs', 'depth', 'saqqara', 'sellers', 'papyrus']",5.0,355,338.0,17.0,0.0,0.0,0.0,0.952112676056338,0.0478873239436619,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d3547596-Reviews-Egypt_Tours_Club-Cairo_Cairo_Governorate.html,82
Cairo,Egypt Tours by Abdo El-Lahamy Private Tour Guide,"['tour guide', 'great guide', 'deep knowledge', 'open air museum', 'knew exactly where', 'giza pyramids', 'pyramid complex', 'local life', 'cairo area', 'important places', 'went the extra mile', 'a lot of fun', 'nice person', 'his knowledge', 'always on time', 'national museum', 'the entire trip', 'his team', 'amazing trip', 'nile river', 'information', 'itinerary', 'sites', 'airport', 'egypt', 'alexandria', 'bazaar', 'mr', 'requests', 'interests']",5.0,149,142.0,7.0,0.0,0.0,0.0,0.953020134228188,0.046979865771812,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d2442569-Reviews-Egypt_Tours_by_Abdo_El_Lahamy_Private_Tour_Guide-Cairo_Cairo_Governorate.html,87
Cairo,Egyptian Tour Guide Magdy,"['true gentleman', 'egyptian museum', 'ins and outs', 'i highly recommend booking', 'outstanding tour', 'private van', 'pyramid complex', 'long layover', 'felt safe the entire time', 'stress free', 'khan el khalili market', 'giza pyramids', 'an incredible experience', 'taking pictures', 'arranged everything', 'his knowledge', 'great trip', 'kom ombo', 'the entire trip', 'visiting egypt', 'ancient egypt', 'made us feel', 'guide', 'airport', 'egyptology', 'sites', 'dahshur', 'culture', 'solo', 'alexandria']",5.0,147,140.0,6.0,0.0,0.0,1.0,0.9523809523809524,0.0408163265306122,0.0,0.0,0.0068027210884353,https://www.tripadvisor.com//Attraction_Review-g294201-d13219943-Reviews-Egyptian_Tour_Guide_Magdy-Cairo_Cairo_Governorate.html,90
Paris,Musée d'Orsay,"['train station', 'van gogh', 'impressionist art', 'old railway', 'fifth floor', 'favorite museum in paris', 'great museum', ""musee d'orsay"", 'love this museum', 'beautiful building', 'museum pass', 'amazing collection', 'art lovers', 'on display', 'audio guide', 'degas', 'sculptures', 'gallery', 'line', 'century', 'seine', 'security', 'french', 'euros']",4.5,67052,53115.0,11594.0,1722.0,333.0,294.0,0.7921463938435841,0.1729105768657161,0.0256815605798484,0.0049662948159637,0.0043846566843643,https://www.tripadvisor.com//Attraction_Review-g187147-d188150-Reviews-Musee_d_Orsay-Paris_Ile_de_France.html,1
Paris,Le Marais,"['falafel', 'picasso museum', 'great neighborhood', 'narrow streets', 'place des', 'interesting shops', 'wander around', 'walking tour', 'vosges', 'apartment', 'bistros', 'stroll', 'pompidou', 'neighborhoods', 'arrondissement', 'victor', 'metro', 'parisian', 'clothing', 'tourists', 'architecture', 'century', 'seine', 'france', 'louvre']",4.5,12949,8608.0,3682.0,530.0,82.0,47.0,0.6647617576646845,0.2843462815661441,0.0409298015290756,0.0063325353309135,0.0036296239091821,https://www.tripadvisor.com//Attraction_Review-g187147-d292257-Reviews-Le_Marais-Paris_Ile_de_France.html,4
Paris,Sainte-Chapelle,"['stained glass', 'notre dame', 'upper chapel', 'beautiful chapel', 'sunny day', 'jewel box', 'evening concert', ""vivaldi's four seasons"", 'small church', 'palais de justice', 'crown of thorns', 'museum pass', 'rose window', 'take your breath away', 'gothic architecture', 'spiral staircase', 'second floor', 'awe inspiring', 'worth the wait', 'security check', 'long line', 'skip the line', 'audio guide', 'bible', 'beauty', 'stains', 'restoration', 'panels', 'acoustics', 'scenes']",4.5,27875,21034.0,4907.0,1403.0,336.0,200.0,0.7545829596412557,0.1760358744394619,0.0503318385650224,0.0120538116591928,0.0071748878923766,https://www.tripadvisor.com//Attraction_Review-g187147-d190202-Reviews-Sainte_Chapelle-Paris_Ile_de_France.html,7
Paris,Musée Rodin,"['camille claudel', 'sculpture garden', 'hotel biron', 'le penseur', 'famous works', 'his life', 'small museum', 'lovely museum', 'on display', ""napoleon's tomb"", 'favorite museum in paris', 'sunny day', 'audio guide', 'van gogh', 'eiffel tower', 'kiss', 'burghers', 'statues', 'art', 'sculptor', 'mansion', 'balzac', 'prolific', 'invalides', 'master', 'admission', 'benches', 'exhibition', 'treasure', 'euros']",4.5,12688,8475.0,3295.0,718.0,152.0,50.0,0.667953972257251,0.2596941992433795,0.0565889029003783,0.0119798234552332,0.0039407313997477,https://www.tripadvisor.com//Attraction_Review-g187147-d188149-Reviews-Musee_Rodin-Paris_Ile_de_France.html,9
Paris,Arc de Triomphe,"['unknown soldier', 'eternal flame', 'underground tunnel', 'traffic circle', 'eiffel tower', 'beautiful monument', 'spiral staircase', 'worth the climb', 'museum pass', 'visiting paris', 'roundabout', 'elysee', 'underpass', 'tomb', 'cars', 'landmark', 'structure', 'elevator', 'triumph', 'carvings', 'napoleon', 'queue', 'line', 'metro', 'france', 'euros', 'security']",4.5,45890,27772.0,14082.0,3501.0,352.0,188.0,0.6051863151013293,0.3068642405752887,0.0762911309653519,0.0076705164523861,0.0040967531052516,https://www.tripadvisor.com//Attraction_Review-g187147-d188709-Reviews-Arc_de_Triomphe-Paris_Ile_de_France.html,10
Paris,Musée de l’Orangerie,"['water lilies', ""musee de l'orangerie"", 'small museum', ""monet's waterlilies"", 'love monet', 'monet fan', 'claude monet', 'the lower level', 'natural light', 'tuileries gardens', 'museum pass', 'impressionist art', 'lovely museum', 'favorite museum in paris', 'on display', 'audio guide', 'modigliani', 'canvases', 'gallery', 'oval', 'orangery', 'panels', 'series', 'benches', 'admission', 'beauty', 'line', 'queue', 'century']",4.5,17479,12439.0,3829.0,951.0,169.0,95.0,0.7116539847817381,0.2190628754505406,0.0544081469191601,0.0096687453515647,0.0054350935408204,https://www.tripadvisor.com//Attraction_Review-g187147-d265635-Reviews-Musee_de_l_Orangerie-Paris_Ile_de_France.html,11
Paris,Babylon Tours Paris,"['art history', 'private tour', 'great tour', 'tamari', 'orsay museum', 'small group', 'highly recommend this tour', 'each piece', 'walking tour', 'an excellent guide', 'skip the line', 'his passion', 'come alive', 'his knowledge', 'informative tour', 'hour tour', 'latin quarter', 'mona lisa', 'lili', 'highlights', 'artists', 'oliver', 'insight', 'stories', 'montmartre', 'politics', 'depth', 'context', 'interests', 'introduction']",5.0,4761,4718.0,50.0,3.0,1.0,2.0,0.9909682839739552,0.010501995379122,0.0006301197227473,0.0002100399075824,0.0004200798151648,https://www.tripadvisor.com//Attraction_Review-g187147-d3205960-Reviews-Babylon_Tours_Paris-Paris_Ile_de_France.html,17
Paris,Paris and Beyond Tours,"['mona lisa', 'amazing tour', 'treasure hunt', 'incredible knowledge', 'private tour', 'recommend booking a tour', 'historical facts', 'versailles tour', 'deep knowledge', 'family tour', 'pastry shops', 'story telling', 'amazing photos', 'merci beaucoup', 'pastries', 'come alive', 'food tour', 'these guys', 'day tour', 'french culture', 'huge museum', 'latin quarter', 'louvre museum', 'eiffel tower', 'walking tour', 'skip the line', 'farid', 'highlights', 'ferret', 'palace']",5.0,313,317.0,0.0,0.0,0.0,0.0,1.012779552715655,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g187147-d23208333-Reviews-Paris_and_Beyond_Tours-Paris_Ile_de_France.html,22
Paris,Rashomon Escape,"['game master', 'amazing game', 'a lot of fun', 'oceane', 'puzzles', 'actress', 'scariest', 'challenging', 'scary', 'elevator', 'museum']",5.0,2027,1905.0,110.0,10.0,1.0,3.0,0.9398125308337444,0.0542673902318697,0.0049333991119881,0.0004933399111988,0.0014800197335964,https://www.tripadvisor.com//Attraction_Review-g187147-d13171501-Reviews-Rashomon_Escape-Paris_Ile_de_France.html,24
Paris,Fat Cat Tours,"['amazing tour guide', 'walking tour', 'small group', 'french history', 'wealth of knowledge', 'mona lisa', 'louvre museum', 'private tour', 'tour group', 'day tour', 'violeta', 'lourve', 'backstory', 'information', 'highlights', 'art', 'excitement', 'context', 'depth', 'neighborhoods', 'pace', 'insight']",5.0,222,222.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g187147-d16659054-Reviews-Fat_Cat_Tours-Paris_Ile_de_France.html,29
Paris,Musee Marmottan Monet,"['la muette', 'hunting lodge', 'small museum', 'beautiful mansion', 'permanent collection', 'special exhibition', 'water lilies', 'love impressionism', 'worth the trip', 'on display', 'wonderful collection', 'the lower level', 'metro stop', 'his life', 'gift shop', 'great museum', 'art lovers', 'audio guide', 'well worth the visit', 'artists', 'passy', 'claude', 'bois', 'gallery', 'arrondissement', 'movement', 'artwork', 'neighborhood', 'century', 'treasure']",4.5,4047,2826.0,958.0,178.0,45.0,41.0,0.698295033358043,0.2367185569557697,0.0439831974301952,0.0111193476649369,0.0101309612058314,https://www.tripadvisor.com//Attraction_Review-g187147-d188485-Reviews-Musee_Marmottan_Monet-Paris_Ile_de_France.html,31
Paris,Panthéon,"['marie curie', ""foucault's pendulum"", 'louis braille', 'french history', 'buried here', 'french citizens', 'resting place', 'alexander dumas', 'originally built as a church', 'beautiful building', 'latin quarter', 'worth a visit', 'luxembourg gardens', 'museum pass', 'audio guide', 'pantheon', 'crypt', 'victor', 'solaire', 'dome', 'homes', 'heroes', 'architecture', 'france', 'frescoes', 'burial', 'cusines', 'science', 'pierre', 'neoclassical']",4.5,4630,2263.0,1725.0,533.0,67.0,43.0,0.4887688984881209,0.3725701943844492,0.1151187904967602,0.0144708423326133,0.0092872570194384,https://www.tripadvisor.com//Attraction_Review-g187147-d189280-Reviews-Pantheon-Paris_Ile_de_France.html,35
Paris,Musee De Cluny,"['unicorn tapestries', 'roman baths', 'middle ages', 'medieval art', 'stained glass', 'la dame', 'roman times', 'gallo roman', 'audio guide', 'national museum', 'on display', 'visited this museum', 'french revolution', 'artifacts', 'series', 'century', 'abbey', 'jewelry', 'centuries', 'france', 'mansion', 'panels', 'chapelle', 'structure', 'euros', 'parisian']",4.5,2932,1754.0,879.0,222.0,59.0,18.0,0.5982264665757162,0.2997953615279672,0.0757162346521145,0.0201227830832196,0.0061391541609822,https://www.tripadvisor.com//Attraction_Review-g187147-d188484-Reviews-Musee_De_Cluny-Paris_Ile_de_France.html,36
Paris,Musee du quai Branly - Jacques Chirac,"['indigenous art', 'musical instruments', 'ethnographic museum', 'eiffel tower', 'great museum', 'oceanic', 'artifacts', 'collection', 'civilizations', 'french', 'colonies', 'material', 'ghost', 'installation', 'river', 'france']",4.5,3053,1865.0,873.0,225.0,56.0,35.0,0.6108745496233213,0.2859482476252866,0.07369800196528,0.0183426138224697,0.0114641336390435,https://www.tripadvisor.com//Attraction_Review-g187147-d500272-Reviews-Musee_du_quai_Branly_Jacques_Chirac-Paris_Ile_de_France.html,37
Paris,Mémorial De La Shoah,"['french jews', 'vichy government', 'second world war', 'important memorial', 'permanent exhibition', 'holocaust', 'caves', 'france', 'exhibits', 'concentration', 'security', 'history', 'museum', 'role', 'hebrew', 'crypt', 'emotions']",4.5,1194,836.0,280.0,56.0,14.0,8.0,0.7001675041876047,0.2345058626465661,0.0469011725293132,0.0117252931323283,0.0067001675041876,https://www.tripadvisor.com//Attraction_Review-g187147-d549934-Reviews-Memorial_De_La_Shoah-Paris_Ile_de_France.html,38
Paris,Centre Pompidou,"['modern art', 'top floor', 'renzo piano', 'stravinsky fountain', 'richard rogers', 'permanent collection', 'interesting building', 'great views of paris', 'art lovers', 'paris museum pass', 'great museum', 'on display', 'eiffel tower', 'escalator', 'exhibits', 'kandinsky', 'artists', 'tate', 'library', 'galleries', 'queue', 'georges', 'faubourg', 'exposition', 'century', 'architect', 'line', 'security', 'structure', 'masterpiece']",4.0,6213,2925.0,1976.0,830.0,271.0,211.0,0.4707870593915982,0.3180428134556575,0.1335908578786415,0.0436182198615805,0.0339610494125221,https://www.tripadvisor.com//Attraction_Review-g187147-d314440-Reviews-Centre_Pompidou-Paris_Ile_de_France.html,40
Paris,Musee des Arts et Metiers,"['scientific instruments', 'saint martin', 'fascinating museum', 'excellent museum', 'permanent collection', 'the paris museum pass', 'science', 'pendulum', 'technology', 'engineering', 'cars', 'mechanic', 'measurements', 'abbey', 'century', 'metro', 'france']",4.5,1166,695.0,358.0,88.0,21.0,5.0,0.5960548885077187,0.307032590051458,0.0754716981132075,0.0180102915951972,0.0042881646655231,https://www.tripadvisor.com//Attraction_Review-g187147-d265615-Reviews-Musee_des_Arts_et_Metiers-Paris_Ile_de_France.html,45
